종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률,기준일
122990,와이솔,6250,160,2.63,477.0,13.1,899.0,6.95,12573.0,0.5,250,4.0,20241023
232140,와이씨,11480,520,4.74,169.0,67.93,116.0,99.15,3853.0,2.98,0,0.0,20241023
112290,와이씨켐,17020,70,0.41,,,593.0,28.68,5982.0,2.85,0,0.0,20241023
065530,와이어블,1450,50,3.57,49.0,29.59,,,1574.0,0.92,50,3.45,20241023
067900,와이엔텍,6400,20,0.31,1330.0,4.81,,,13859.0,0.46,50,0.78,20241023
007530,와이엠,2740,40,1.48,50.0,54.8,,,2294.0,1.19,0,0.0,20241023
155650,와이엠씨,4175,125,3.09,752.0,5.55,,,6217.0,0.67,200,4.79,20241023
273640,와이엠텍,11440,240,2.14,609.0,18.78,,,5505.0,2.08,180,1.57,20241023
251370,와이엠티,8210,-10,-0.12,,,,,7530.0,1.09,0,0.0,20241023
066430,와이오엠,567,-6,-1.05,74.0,7.66,,,1098.0,0.52,0,0.0,20241023
209640,와이제이링크,14730,-1470,-9.07,696.0,21.16,,,3722.0,3.96,0,0.0,20241023
273060,와이즈버즈,931,10,1.09,17.0,54.76,,,904.0,1.03,0,0.0,20241023
019210,와이지-원,5180,70,1.37,731.0,7.09,,,10244.0,0.51,280,5.41,20241023
122870,와이지엔터테인먼트,41700,1200,2.96,3310.0,12.6,2186.0,19.07,25166.0,1.66,300,0.72,20241023
011690,와이투솔루션,2600,15,0.58,,,,,2788.0,0.93,0,0.0,20241023
332570,와이팜,2560,-40,-1.54,529.0,4.84,,,2210.0,1.16,0,0.0,20241023
079000,와토스코리아,5070,40,0.8,370.0,13.7,,,11013.0,0.46,200,3.94,20241023
403490,우듬지팜,1895,4,0.21,34.0,55.74,,,836.0,2.27,0,0.0,20241023
316140,우리금융지주,16590,-30,-0.18,3231.0,5.13,4158.0,3.99,42116.0,0.39,1000,6.03,20241023
032820,우리기술,2305,-70,-2.95,33.0,69.85,,,672.0,3.43,0,0.0,20241023
041190,우리기술투자,8210,-60,-0.73,1566.0,5.24,,,6692.0,1.23,0,0.0,20241023
115440,우리넷,7730,160,2.11,636.0,12.15,,,7071.0,1.09,0,0.0,20241023
046970,우리로,1160,26,2.29,,,,,1039.0,1.12,0,0.0,20241023
082850,우리바이오,3555,-155,-4.18,331.0,10.74,,,4227.0,0.84,0,0.0,20241023
215360,우리산업,11990,10,0.08,1939.0,6.18,,,10771.0,1.11,165,1.38,20241023
072470,우리산업홀딩스,3025,0,0.0,410.0,7.38,,,6930.0,0.44,50,1.65,20241023
073560,우리손에프앤지,1403,9,0.65,22.0,63.77,,,3625.0,0.39,25,1.78,20241023
037400,우리엔터프라이즈,1345,20,1.51,208.0,6.47,,,5536.0,0.24,0,0.0,20241023
153490,우리이앤엘,860,3,0.35,107.0,8.04,,,1616.0,0.53,0,0.0,20241023
101170,우림피티에스,5240,0,0.0,381.0,13.75,,,6775.0,0.77,50,0.95,20241023
006980,우성,16060,-350,-2.13,4307.0,3.73,,,71109.0,0.23,300,1.87,20241023
066590,우수AMS,3080,95,3.18,261.0,11.8,,,2109.0,1.46,0,0.0,20241023
017370,우신시스템,8250,10,0.12,477.0,17.3,1524.0,5.41,6200.0,1.33,50,0.61,20241023
103840,우양,3910,50,1.3,,,,,2562.0,1.53,0,0.0,20241023
046940,우원개발,2405,135,5.95,82.0,29.33,,,5712.0,0.42,0,0.0,20241023
215380,우정바이오,2115,-5,-0.24,,,,,1480.0,1.43,0,0.0,20241023
065680,우주일렉트로,14880,460,3.19,684.0,21.75,3428.0,4.34,27866.0,0.53,150,1.01,20241023
105840,우진,8330,-70,-0.83,589.0,14.14,,,8509.0,0.98,200,2.4,20241023
018620,우진비앤지,1007,2,0.2,,,,,1161.0,0.87,0,0.0,20241023
010400,우진아이엔에스,3465,0,0.0,288.0,12.03,,,14230.0,0.24,0,0.0,20241023
457550,우진엔텍,22650,600,2.72,830.0,27.29,,,4701.0,4.82,330,1.46,20241023
049800,우진플라임,2260,-20,-0.88,303.0,7.46,,,5321.0,0.42,50,2.21,20241023
016880,웅진,897,-4,-0.44,,,,,837.0,1.07,0,0.0,20241023
095720,웅진씽크빅,1735,11,0.64,,,186.0,9.32,2754.0,0.63,0,0.0,20241023
396470,워트,9480,120,1.28,172.0,55.12,,,3765.0,2.52,50,0.53,20241023
005820,원림,15970,-90,-0.56,3577.0,4.46,,,58550.0,0.27,500,3.13,20241023
307280,원바이오젠,1314,-11,-0.83,157.0,8.37,,,908.0,1.45,20,1.52,20241023
032940,원익,3885,100,2.64,,,,,13720.0,0.28,0,0.0,20241023
240810,원익IPS,29150,-250,-0.85,,,1675.0,17.4,17813.0,1.64,0,0.0,20241023
074600,원익QnC,24400,1800,7.96,1451.0,16.82,3187.0,7.66,15504.0,1.57,57,0.23,20241023
104830,원익머트리얼즈,21950,450,2.09,1098.0,19.99,4641.0,4.73,35554.0,0.62,150,0.68,20241023
014190,원익큐브,1555,8,0.52,140.0,11.11,,,2944.0,0.53,0,0.0,20241023
217820,원익피앤이,2910,35,1.22,,,,,3202.0,0.91,0,0.0,20241023
030530,원익홀딩스,2330,70,3.1,,,,,13592.0,0.17,0,0.0,20241023
012620,원일특강,7400,-40,-0.54,1818.0,4.07,,,35162.0,0.21,220,2.97,20241023
382840,원준,14390,490,3.53,369.0,39.0,,,7851.0,1.83,200,1.39,20241023
336570,원텍,6000,110,1.87,441.0,13.61,509.0,11.78,1126.0,5.33,50,0.83,20241023
376980,원티드랩,4575,-5,-0.11,155.0,29.52,,,3829.0,1.19,0,0.0,20241023
008370,원풍,4890,10,0.2,591.0,8.27,,,7957.0,0.61,220,4.5,20241023
008290,원풍물산,544,-2,-0.37,,,,,285.0,1.91,0,0.0,20241023
101160,월덱스,19380,450,2.38,3261.0,5.94,,,14506.0,1.34,60,0.31,20241023
336060,웨이버스,1381,-16,-1.15,148.0,9.33,,,732.0,1.89,0,0.0,20241023
095270,웨이브일렉트로,4810,150,3.22,48.0,100.21,,,4553.0,1.06,0,0.0,20241023
010600,웰바이오텍,545,0,0.0,,,,,418.0,1.3,0,0.0,20241023
065950,웰크론,2325,-65,-2.72,,,,,2571.0,0.9,0,0.0,20241023
076080,웰크론한텍,1495,5,0.34,,,,,2890.0,0.52,0,0.0,20241023
043590,웰킵스하이텍,749,-6,-0.79,343.0,2.18,,,1598.0,0.47,0,0.0,20241023
196700,웹스,1334,-6,-0.45,70.0,19.06,,,2378.0,0.56,0,0.0,20241023
069080,웹젠,16180,140,0.87,1955.0,8.28,2291.0,7.06,21098.0,0.77,300,1.85,20241023
053580,웹케시,7220,10,0.14,416.0,17.36,694.0,10.4,7720.0,0.94,100,1.39,20241023
071460,위니아,613,0,0.0,,,,,,,0,0.0,20241023
377460,위니아에이드,1691,0,0.0,,,,,4966.0,0.34,0,0.0,20241023
044340,위닉스,6150,10,0.16,633.0,9.72,,,13257.0,0.46,300,4.88,20241023
330350,위더스제약,7180,30,0.42,603.0,11.91,,,6839.0,1.05,100,1.39,20241023
348350,위드텍,7870,-40,-0.51,630.0,12.49,,,11469.0,0.69,0,0.0,20241023
112040,위메이드,33200,500,1.53,,,2197.0,15.11,7843.0,4.23,0,0.0,20241023
101730,위메이드맥스,10010,60,0.6,194.0,51.6,,,2524.0,3.97,0,0.0,20241023
123420,위메이드플레이,7560,40,0.53,415.0,18.22,,,20967.0,0.36,0,0.0,20241023
065370,위세아이텍,4510,10,0.22,,,,,4698.0,0.96,150,3.33,20241023
038620,위즈코프,603,2,0.33,23.0,26.22,,,1277.0,0.47,0,0.0,20241023
299900,위지윅스튜디오,1300,30,2.36,299.0,4.35,,,1311.0,0.99,0,0.0,20241023
036090,위지트,706,3,0.43,,,,,996.0,0.71,0,0.0,20241023
136540,윈스,12440,130,1.06,1681.0,7.4,,,14933.0,0.83,500,4.02,20241023
097800,윈팩,1654,68,4.29,,,,,619.0,2.67,0,0.0,20241023
192390,윈하이텍,3760,90,2.45,610.0,6.16,,,6383.0,0.59,60,1.6,20241023
008600,윌비스,436,1,0.23,,,,,1660.0,0.26,0,0.0,20241023
335870,윙스풋,1138,-20,-1.73,203.0,5.61,,,1793.0,0.63,0,0.0,20241023
033270,유나이티드제약,20900,-350,-1.65,3298.0,6.34,,,25898.0,0.81,420,2.01,20241023
014830,유니드,67500,-100,-0.15,2450.0,27.55,15111.0,4.47,136033.0,0.5,1600,2.37,20241023
446070,유니드비티플러스,4360,-10,-0.23,81.0,53.83,,,18099.0,0.24,0,0.0,20241023
036200,유니셈,7200,630,9.59,620.0,11.61,,,7288.0,0.99,80,1.11,20241023
018000,유니슨,693,0,0.0,,,,,426.0,1.63,0,0.0,20241023
000910,유니온,4450,180,4.22,468.0,9.51,,,8302.0,0.54,125,2.81,20241023
047400,유니온머티리얼,2440,15,0.62,,,,,1517.0,1.61,0,0.0,20241023
203450,유니온커뮤니티,2645,0,0.0,238.0,11.11,,,3087.0,0.86,70,2.65,20241023
011330,유니켐,1538,6,0.39,,,,,1506.0,1.02,0,0.0,20241023
077500,유니퀘스트,4510,45,1.01,771.0,5.85,,,9906.0,0.46,200,4.43,20241023
011320,유니크,4020,215,5.65,330.0,12.18,,,6072.0,0.66,45,1.12,20241023
086390,유니테스트,10110,660,6.98,332.0,30.45,,,7270.0,1.39,150,1.48,20241023
241690,유니테크노,3640,10,0.28,373.0,9.76,,,5150.0,0.71,0,0.0,20241023
142210,유니트론텍,4850,35,0.73,1002.0,4.84,,,5697.0,0.85,100,2.06,20241023
088340,유라클,12180,-20,-0.16,1206.0,10.1,,,4407.0,2.76,0,0.0,20241023
048430,유라테크,6690,70,1.06,1507.0,4.44,,,11693.0,0.57,190,2.84,20241023
206650,유바이오로직스,12940,390,3.11,,,861.0,15.02,3055.0,4.24,0,0.0,20241023
089850,유비벨록스,6850,150,2.24,1439.0,4.76,,,8442.0,0.81,280,4.09,20241023
084440,유비온,829,-11,-1.31,,,,,464.0,1.79,0,0.0,20241023
032620,유비케어,3760,5,0.13,,,,,2071.0,1.82,60,1.6,20241023
264450,유비쿼스,13710,500,3.79,2529.0,5.42,,,16113.0,0.85,510,3.72,20241023
078070,유비쿼스홀딩스,9600,-120,-1.23,847.0,11.33,,,14656.0,0.66,250,2.6,20241023
002920,유성기업,2050,5,0.24,381.0,5.38,,,11627.0,0.18,60,2.93,20241023
024800,유성티엔에스,1985,-4,-0.2,1703.0,1.17,,,12622.0,0.16,0,0.0,20241023
000700,유수홀딩스,5210,0,0.0,417.0,12.49,,,13687.0,0.38,350,6.72,20241023
054930,유신,22300,500,2.29,6698.0,3.33,,,42319.0,0.53,750,3.36,20241023
069330,유아이디,1272,31,2.5,,,,,1315.0,0.97,0,0.0,20241023
049520,유아이엘,4955,0,0.0,540.0,9.18,,,7593.0,0.65,0,0.0,20241023
435380,유안타제10호스팩,2095,-5,-0.24,,,,,,,0,0.0,20241023
444920,유안타제11호스팩,2060,-5,-0.24,,,,,,,0,0.0,20241023
446150,유안타제12호스팩,2050,0,0.0,,,,,,,0,0.0,20241023
449020,유안타제13호스팩,2020,5,0.25,,,,,,,0,0.0,20241023
450940,유안타제14호스팩,2120,0,0.0,,,,,,,0,0.0,20241023
473050,유안타제15호스팩,2015,-5,-0.25,,,,,,,0,0.0,20241023
474490,유안타제16호스팩,2025,0,0.0,,,,,,,0,0.0,20241023
430700,유안타제9호스팩,2105,-5,-0.24,,,,,,,0,0.0,20241023
003470,유안타증권,2895,-15,-0.52,299.0,9.68,,,7793.0,0.37,180,6.22,20241023
003475,유안타증권우,2975,5,0.17,,,,,,,230,7.73,20241023
263770,유에스티,2130,25,1.19,498.0,4.28,,,3348.0,0.64,100,4.69,20241023
072130,유엔젤,4790,0,0.0,120.0,39.92,,,4588.0,1.04,0,0.0,20241023
000220,유유제약,4530,-10,-0.22,,,,,5976.0,0.76,0,0.0,20241023
000225,유유제약1우,5050,0,0.0,,,,,,,0,0.0,20241023
000227,유유제약2우B,10210,-70,-0.68,,,,,,,0,0.0,20241023
388720,유일로보틱스,33450,-50,-0.15,,,,,3903.0,8.57,0,0.0,20241023
340930,유일에너테크,2305,-20,-0.86,,,,,2062.0,1.12,0,0.0,20241023
023410,유진기업,3470,5,0.14,959.0,3.62,,,14368.0,0.24,170,4.9,20241023
056080,유진로봇,5580,60,1.09,,,,,1037.0,5.38,0,0.0,20241023
468760,유진스팩10호,2130,5,0.24,,,,,,,0,0.0,20241023
442130,유진스팩9호,2250,-10,-0.44,,,,,,,0,0.0,20241023
084370,유진테크,36250,1700,4.92,1099.0,32.98,2953.0,12.27,15517.0,2.34,200,0.55,20241023
240600,유진테크놀로지,6510,50,0.77,,,,,6979.0,0.93,0,0.0,20241023
001200,유진투자증권,4020,10,0.25,334.0,12.04,,,11018.0,0.36,60,1.49,20241023
221800,유투바이오,3265,-15,-0.46,63.0,51.83,,,3366.0,0.97,30,0.92,20241023
179900,유티아이,21900,150,0.69,,,,,983.0,22.28,0,0.0,20241023
263050,유틸렉스,2275,-70,-2.99,,,,,1642.0,1.39,0,0.0,20241023
000100,유한양행,145100,-8900,-5.78,1815.0,79.94,2500.0,58.04,27491.0,5.28,450,0.31,20241023
000105,유한양행우,127300,-4600,-3.49,,,,,,,460,0.36,20241023
003460,유화증권,2215,-20,-0.89,119.0,18.61,,,8346.0,0.27,120,5.42,20241023
003465,유화증권우,2210,0,0.0,,,,,,,130,5.88,20241023
191410,육일씨엔에쓰,1690,-9,-0.53,,,,,1957.0,0.86,0,0.0,20241023
372170,윤성에프앤씨,52400,2100,4.17,3073.0,17.05,,,20202.0,2.59,150,0.29,20241023
146060,율촌,1251,-12,-0.95,,,,,2020.0,0.62,0,0.0,20241023
008730,율촌화학,26050,900,3.58,,,,,12349.0,2.11,250,0.96,20241023
072770,율호,2040,-10,-0.49,,,,,1018.0,2.0,0,0.0,20241023
008250,이건산업,5020,-20,-0.4,,,,,18529.0,0.27,100,1.99,20241023
039020,이건홀딩스,3280,30,0.92,,,,,9226.0,0.36,50,1.52,20241023
025820,이구산업,4520,-10,-0.22,20.0,226.0,,,3766.0,1.2,50,1.11,20241023
067920,이글루,4990,-30,-0.6,835.0,5.98,,,7291.0,0.68,180,3.61,20241023
044960,이글벳,5100,20,0.39,242.0,21.07,,,3694.0,1.38,40,0.78,20241023
303530,이노뎁,7510,-150,-1.96,144.0,52.15,,,5510.0,1.36,0,0.0,20241023
296640,이노룰스,5730,-20,-0.35,7.0,818.57,,,5939.0,0.96,60,1.05,20241023
302430,이노메트리,9300,220,2.42,800.0,11.63,,,6563.0,1.42,0,0.0,20241023
214320,이노션,20000,-100,-0.5,2544.0,7.86,2582.0,7.75,22771.0,0.88,1175,5.88,20241023
462350,이노스페이스,18310,-190,-1.03,,,,,2471.0,7.41,0,0.0,20241023
274400,이노시뮬레이션,5100,-10,-0.2,,,,,3647.0,1.4,0,0.0,20241023
056090,이노시스,1299,2,0.15,21.0,61.86,,,763.0,1.7,0,0.0,20241023
073490,이노와이어리스,17320,650,3.9,1430.0,12.11,3069.0,5.64,21824.0,0.79,350,2.02,20241023
215790,이노인스트루먼트,477,-18,-3.64,,,,,1963.0,0.24,0,0.0,20241023
344860,이노진,1880,29,1.57,120.0,15.67,,,1340.0,1.4,30,1.6,20241023
088390,이녹스,11520,290,2.58,,,,,20528.0,0.56,0,0.0,20241023
272290,이녹스첨단소재,23550,550,2.39,1673.0,14.08,3122.0,7.54,20702.0,1.14,250,1.06,20241023
053350,이니텍,4000,0,0.0,,,,,6362.0,0.63,20,0.5,20241023
452400,이닉스,12190,310,2.61,1837.0,6.64,,,13452.0,0.91,416,3.41,20241023
264850,이랜시스,5490,20,0.37,168.0,32.68,,,1570.0,3.5,50,0.91,20241023
054210,이랜텍,5550,40,0.73,659.0,8.42,,,9538.0,0.58,80,1.44,20241023
009730,이렘,1005,36,3.72,3.0,335.0,,,1094.0,0.92,0,0.0,20241023
065440,이루온,1327,-2,-0.15,141.0,9.41,,,1706.0,0.78,0,0.0,20241023
139480,이마트,62800,200,0.32,,,4000.0,15.7,427553.0,0.15,2000,3.18,20241023
115610,이미지스,3675,15,0.41,,,,,404.0,9.1,0,0.0,20241023
478110,이베스트스팩6호,2015,5,0.25,,,,,,,0,0.0,20241023
131400,이브이첨단소재,2135,-25,-1.16,28.0,76.25,,,2035.0,1.05,0,0.0,20241023
351330,이삭엔지니어링,8100,60,0.75,,,,,5794.0,1.4,0,0.0,20241023
080010,이상네트웍스,5360,40,0.75,620.0,8.65,,,12329.0,0.43,770,14.37,20241023
457190,이수스페셜티케미컬,42150,1150,2.8,,,508.0,83.05,3426.0,12.3,0,0.0,20241023
086890,이수앱지스,6570,70,1.08,108.0,60.83,237.0,27.78,2230.0,2.95,0,0.0,20241023
007660,이수페타시스,45700,2200,5.06,755.0,60.53,2233.0,20.46,4218.0,10.83,100,0.22,20241023
005950,이수화학,7880,30,0.38,,,,,7144.0,1.1,0,0.0,20241023
015020,이스타코,661,-5,-0.75,,,,,1090.0,0.61,0,0.0,20241023
047560,이스트소프트,12470,250,2.05,,,,,7330.0,1.7,0,0.0,20241023
239340,이스트에이드,1780,109,6.52,,,,,934.0,1.91,0,0.0,20241023
067010,이씨에스,2795,-25,-0.89,219.0,12.76,,,4688.0,0.6,100,3.58,20241023
093230,이아이디,1392,0,0.0,,,,,831.0,1.68,0,0.0,20241023
418620,이에이트,14300,-200,-1.38,,,,,,,0,0.0,20241023
456070,이엔셀,23350,-350,-1.48,,,,,4305.0,5.42,0,0.0,20241023
102710,이엔에프테크놀로지,17870,370,2.11,,,,,25207.0,0.71,50,0.28,20241023
074610,이엔플러스,1532,-24,-1.54,,,,,1124.0,1.36,0,0.0,20241023
041520,이엘씨,5540,-60,-1.07,,,,,15744.0,0.35,300,5.42,20241023
063760,이엘피,2395,30,1.27,64.0,37.42,,,7330.0,0.33,50,2.09,20241023
123570,이엠넷,2575,20,0.78,189.0,13.62,,,4232.0,0.61,50,1.94,20241023
083470,이엠앤아이,1346,3,0.22,,,,,643.0,2.09,0,0.0,20241023
095190,이엠코리아,2305,-25,-1.07,,,,,1798.0,1.28,0,0.0,20241023
091120,이엠텍,26800,1500,5.93,,,,,14898.0,1.8,100,0.37,20241023
102460,이연제약,15980,210,1.33,195.0,81.95,,,13556.0,1.18,150,0.94,20241023
039030,이오테크닉스,172300,12900,8.09,3026.0,56.94,7815.0,22.05,45930.0,3.75,450,0.26,20241023
294090,이오플로우,6080,370,6.48,,,,,1721.0,3.53,0,0.0,20241023
088290,이원컴포텍,1156,-20,-1.7,,,,,1625.0,0.71,0,0.0,20241023
084680,이월드,1739,29,1.7,,,,,1663.0,1.05,0,0.0,20241023
353810,이지바이오,3540,85,2.46,455.0,7.78,,,1839.0,1.92,100,2.82,20241023
099750,이지케어텍,16730,50,0.3,180.0,92.94,,,5172.0,3.23,0,0.0,20241023
377330,이지트로닉스,6050,40,0.67,,,,,7078.0,0.85,120,1.98,20241023
035810,이지홀딩스,2605,0,0.0,407.0,6.4,,,8970.0,0.29,120,4.61,20241023
160600,이큐셀,3100,0,0.0,,,,,1578.0,1.96,0,0.0,20241023
092130,이크레더블,12730,60,0.47,975.0,13.06,1068.0,11.92,3776.0,3.37,780,6.13,20241023
096040,이트론,271,0,0.0,,,,,103.0,2.63,0,0.0,20241023
134060,이퓨쳐,4085,0,0.0,337.0,12.12,,,5461.0,0.75,0,0.0,20241023
001840,이화공영,2500,185,7.99,,,,,2352.0,1.06,0,0.0,20241023
000760,이화산업,11840,-350,-2.87,,,,,48270.0,0.25,0,0.0,20241023
024810,이화전기,899,0,0.0,,,,,1102.0,0.82,0,0.0,20241023
014990,인디에프,755,-5,-0.66,,,,,528.0,1.43,0,0.0,20241023
041830,인바디,23500,150,0.64,2819.0,8.34,3234.0,7.27,19096.0,1.23,350,1.49,20241023
352940,인바이오,2285,25,1.11,,,,,3747.0,0.61,0,0.0,20241023
101140,인바이오젠,9340,0,0.0,2216.0,4.21,,,14891.0,0.63,0,0.0,20241023
079950,인베니아,790,-8,-1.0,,,,,1599.0,0.49,0,0.0,20241023
389470,인벤티지랩,19520,-480,-2.4,,,,,502.0,38.88,0,0.0,20241023
277410,인산가,1390,-1,-0.07,141.0,9.86,,,1713.0,0.81,50,3.6,20241023
060150,인선이엔티,5660,20,0.35,38.0,148.95,,,7666.0,0.74,0,0.0,20241023
033230,인성정보,1979,13,0.66,,,,,1761.0,1.12,0,0.0,20241023
450520,인스웨이브시스템즈,3340,50,1.52,384.0,8.7,,,3131.0,1.07,0,0.0,20241023
006490,인스코비,1707,-183,-9.68,,,,,334.0,5.11,0,0.0,20241023
465480,인스피언,13470,-2450,-15.39,647.0,20.82,,,2423.0,5.56,0,0.0,20241023
037330,인지디스플레,1560,-16,-1.02,370.0,4.22,,,4618.0,0.34,50,3.21,20241023
100030,인지소프트,16940,170,1.01,1934.0,8.76,,,19215.0,0.88,728,4.3,20241023
023800,인지컨트롤스,6270,-20,-0.32,922.0,6.8,,,13906.0,0.45,200,3.19,20241023
034590,인천도시가스,25600,-100,-0.39,4251.0,6.02,,,51324.0,0.5,1250,4.88,20241023
211050,인카금융서비스,5090,-50,-0.97,575.0,8.85,1415.0,3.6,1923.0,2.65,70,1.38,20241023
083640,인콘,340,0,0.0,,,,,1078.0,0.32,0,0.0,20241023
064090,인크레더블버즈,4180,-220,-5.0,,,,,1188.0,3.52,0,0.0,20241023
216050,인크로스,7320,400,5.78,1047.0,6.99,,,9480.0,0.77,321,4.39,20241023
049070,인탑스,20200,200,1.0,1715.0,11.78,2006.0,10.07,39253.0,0.51,235,1.16,20241023
119610,인터로조,24900,0,0.0,1103.0,22.57,,,15008.0,1.66,600,2.41,20241023
017250,인터엠,1030,4,0.39,406.0,2.54,,,1921.0,0.54,0,0.0,20241023
129260,인터지스,2205,5,0.23,475.0,4.64,,,9198.0,0.24,100,4.54,20241023
051370,인터플렉스,10200,170,1.69,1171.0,8.71,1972.0,5.17,9452.0,1.08,0,0.0,20241023
064290,인텍플러스,13550,480,3.67,,,924.0,14.66,4519.0,3.0,0,0.0,20241023
189300,인텔리안테크,51900,100,0.19,572.0,90.73,2970.0,17.48,26164.0,1.98,100,0.19,20241023
150840,인트로메딕,5850,0,0.0,,,,,198.0,29.55,0,0.0,20241023
048530,인트론바이오,5860,-140,-2.33,,,,,2914.0,2.01,100,1.71,20241023
023810,인팩,7240,10,0.14,1112.0,6.51,,,12029.0,0.6,180,2.49,20241023
115310,인포바인,19870,-80,-0.4,3341.0,5.95,,,49587.0,0.4,900,4.53,20241023
039290,인포뱅크,6060,110,1.85,734.0,8.26,,,8990.0,0.67,50,0.83,20241023
071200,인피니트헬스케어,4380,-70,-1.57,785.0,5.58,,,5498.0,0.8,0,0.0,20241023
101930,인화정공,23400,-850,-3.51,270.0,86.67,,,18604.0,1.26,2250,9.62,20241023
249420,일동제약,13900,0,0.0,,,,,6070.0,2.29,0,0.0,20241023
000230,일동홀딩스,7920,0,0.0,,,,,3450.0,2.3,100,1.26,20241023
013360,일성건설,1212,-15,-1.22,57.0,21.26,,,2309.0,0.52,0,0.0,20241023
003120,일성아이에스,15540,-90,-0.58,,,,,56158.0,0.28,1500,9.65,20241023
333430,일승,2965,-40,-1.33,125.0,23.72,,,1237.0,2.4,0,0.0,20241023
068330,일신바이오,1235,-5,-0.4,148.0,8.34,,,1369.0,0.9,7,0.57,20241023
003200,일신방직,8140,40,0.49,360.0,22.61,,,40268.0,0.2,100,1.23,20241023
007110,일신석재,1365,19,1.41,21.0,65.0,,,736.0,1.85,0,0.0,20241023
007570,일양약품,12950,-70,-0.54,,,,,12323.0,1.05,150,1.16,20241023
007575,일양약품우,12110,0,0.0,,,,,,,175,1.45,20241023
178780,일월지엠엘,8650,0,0.0,,,,,958.0,9.03,0,0.0,20241023
008500,일정실업,11840,160,1.37,,,,,2571.0,4.61,0,0.0,20241023
019540,일지테크,4125,60,1.48,2444.0,1.69,,,9284.0,0.44,100,2.42,20241023
081000,일진다이아,12250,-70,-0.57,704.0,17.4,,,28457.0,0.43,300,2.45,20241023
020760,일진디스플,912,-4,-0.44,,,,,496.0,1.84,0,0.0,20241023
103590,일진전기,24250,-650,-2.61,881.0,27.53,1763.0,13.75,9465.0,2.56,220,0.91,20241023
094820,일진파워,10600,-20,-0.19,635.0,16.69,,,8668.0,1.22,330,3.11,20241023
271940,일진하이솔루스,20200,280,1.41,39.0,517.95,168.0,120.25,8699.0,2.32,0,0.0,20241023
015860,일진홀딩스,4025,15,0.37,597.0,6.74,,,9819.0,0.41,150,3.73,20241023
226320,잇츠한불,11860,0,0.0,193.0,61.45,,,20949.0,0.57,150,1.26,20241023
049550,잉크테크,3850,-10,-0.26,189.0,20.37,,,3736.0,1.03,0,0.0,20241023
389020,자람테크놀로지,32850,800,2.5,,,,,5784.0,5.68,0,0.0,20241023
254120,자비스,1910,39,2.08,,,,,892.0,2.14,0,0.0,20241023
043910,자연과환경,616,4,0.65,48.0,12.83,,,811.0,0.76,0,0.0,20241023
234920,자이글,3565,-75,-2.06,,,,,2335.0,1.53,0,0.0,20241023
289220,자이언트스텝,6840,0,0.0,,,,,4312.0,1.59,0,0.0,20241023
317400,자이에스앤디,4000,5,0.13,1009.0,3.96,715.0,5.6,10548.0,0.38,150,3.75,20241023
033240,자화전자,15770,-210,-1.31,,,2404.0,6.56,18011.0,0.88,0,0.0,20241023
174880,장원테크,2650,0,0.0,,,,,15219.0,0.17,0,0.0,20241023
049630,재영솔루텍,672,43,6.84,14.0,48.0,,,757.0,0.89,0,0.0,20241023
417840,저스템,8330,530,6.79,,,,,6945.0,1.2,0,0.0,20241023
000950,전방,19530,310,1.61,,,,,166586.0,0.12,0,0.0,20241023
079900,전진건설로봇,18210,610,3.47,2105.0,8.65,,,7591.0,2.4,1052,5.78,20241023
110020,전진바이오팜,2375,-15,-0.63,,,,,831.0,2.86,0,0.0,20241023
208140,정다운,2605,35,1.36,999.0,2.61,,,3733.0,0.7,300,11.52,20241023
040420,정상제이엘에스,6500,30,0.46,891.0,7.3,567.0,11.47,5619.0,1.16,530,8.15,20241023
045510,정원엔시스,865,-18,-2.04,54.0,16.02,,,1367.0,0.63,0,0.0,20241023
217190,제너셈,8280,460,5.88,425.0,19.48,,,4857.0,1.7,0,0.0,20241023
095700,제넥신,8800,150,1.73,,,,,7156.0,1.23,0,0.0,20241023
072520,제넨바이오,389,0,0.0,,,,,1019.0,0.38,0,0.0,20241023
122310,제노레이,6040,30,0.5,912.0,6.62,,,6982.0,0.87,160,2.65,20241023
361390,제노코,14810,210,1.44,221.0,67.01,479.0,30.93,4645.0,3.19,50,0.34,20241023
187420,제노포커스,3120,55,1.79,,,,,944.0,3.31,0,0.0,20241023
225220,제놀루션,2900,-10,-0.34,,,,,4843.0,0.6,0,0.0,20241023
123330,제닉,22250,-750,-3.26,,,3063.0,7.26,1682.0,13.23,0,0.0,20241023
381620,제닉스,26450,400,1.54,990.0,26.72,,,6228.0,4.25,0,0.0,20241023
159580,제로투세븐,4235,20,0.47,48.0,88.23,,,4070.0,1.04,50,1.18,20241023
147830,제룡산업,6270,-30,-0.48,379.0,16.54,,,3977.0,1.58,200,3.19,20241023
033100,제룡전기,57200,-2100,-3.54,3510.0,16.3,,,7770.0,7.36,500,0.87,20241023
079370,제우스,12210,150,1.24,324.0,37.69,1924.0,6.35,9813.0,1.24,100,0.82,20241023
054950,제이브이엠,20300,370,1.86,2278.0,8.91,2569.0,7.9,15584.0,1.3,400,1.97,20241023
023440,제이스코홀딩스,1610,-43,-2.6,,,,,1222.0,1.32,0,0.0,20241023
090470,제이스텍,5600,270,5.07,,,,,9655.0,0.58,50,0.89,20241023
